x coordinate,y coordinate,z coordinate
0.5218712099935214,-0.7478280448029897,-0.41037014460854165
0.5218712099935214,-0.7478280448029897,-0.41037014460854165
0.5109244176742821,-0.7560655598758388,-0.4090490295720433
0.4998808387652493,-0.7641598502276348,-0.4076504266346716
0.4887425652986392,-0.7721093825224618,-0.4061746007397411
0.4775117072450615,-0.7799126508465397,-0.40462183145924074
0.46619039211381846,-0.7875681769934954,-0.4029924129408723
0.45478076454988237,-0.7950745107443861,-0.40128665385232976
0.44328498592762594,-0.8024302301424203,-0.3995048773228266
0.4317052339413838,-0.8096339417623256,-0.3976474208818838
0.4200437021929231,-0.8166842809743105,-0.39571463639539095
0.4200437021929231,-0.8166842809743105,-0.39571463639539095
0.42461568964044705,-0.817564463848909,-0.3889599768133136
0.42915909908599204,-0.8183896220048363,-0.3821791389734415
0.43367362474348514,-0.8191596999062933,-0.37537257924797623
0.4381589627708257,-0.8198746457245605,-0.36854075574028533
0.44261481129033436,-0.8205344113414837,-0.36168412825407026
0.44704087040907037,-0.8211389523527144,-0.35480315826241965
0.45143684223901565,-0.8216882280706975,-0.3478983088767513
0.45580243091712347,-0.8221822015274105,-0.3409700448156432
0.46013734262523065,-0.8226208394768499,-0.3340188323735559
0.46013734262523065,-0.8226208394768499,-0.3340188323735559
0.46556459351071255,-0.8196838260503848,-0.3337184960121443
0.47097407318950846,-0.8167155242250747,-0.33340542118124805
0.476365575174736,-0.8137160473048645,-0.333079619831341
0.4817388936657449,-0.8106855097836939,-0.33274110439868493
0.48709382355597236,-0.8076240273411256,-0.3323898878048546
0.4924301604407726,-0.8045317168379306,-0.3320259834562448
0.497747700625219,-0.801408696311627,-0.33164940524355824
0.5030462411318792,-0.7982550849719738,-0.3312601675412754
0.5083255797085638,-0.7950710031964222,-0.3308582852071064
0.5083255797085638,-0.7950710031964222,-0.3308582852071064
0.5090586493566482,-0.7975674925629178,-0.32364391902534606
0.5097617777379553,-0.800017071458296,-0.316410517101962
0.5104349234966323,-0.802419595805847,-0.3091585048834466
0.5110780470403129,-0.8047749242964651,-0.30188830891089247
0.5116911105424444,-0.8070829183969604,-0.29460035679490476
0.5122740779445142,-0.8093434423582061,-0.28729507719045055
0.5128269149581693,-0.8115563632231232,-0.27997289977164647
0.5133495890672344,-0.8137215508345009,-0.27263425520648693
0.5138420695296229,-0.8158388778426521,-0.2652795751315131
0.5138420695296229,-0.8158388778426521,-0.2652795751315131
0.5119679537192627,-0.8172333312756512,-0.26461008411738995
0.5100908147234601,-0.8186229589224029,-0.263939030573135
0.5082106636267745,-0.8200077525771159,-0.26326641846133847
0.5063275115315522,-0.8213877040625442,-0.26259225175379436
0.5044413695578601,-0.8227628052300344,-0.2619165344314763
0.5025522488434208,-0.824133047959575,-0.26123927048451445
0.5006601605435461,-0.8254984241598431,-0.26056046391217186
0.49876511583107175,-0.8268589257682533,-0.25988011872282074
0.4968671258962913,-0.8282145447510045,-0.259198238933919
0.4968671258962913,-0.8282145447510045,-0.259198238933919
0.48736075563279285,-0.8334124622421358,-0.2605823509920293
0.47779624070270993,-0.8385109493027608,-0.26193537422375973
0.46817472220229417,-0.8435093976569215,-0.263257147206419
0.45849734802861963,-0.8484072109637973,-0.26454751224563305
0.44876527274263134,-0.8532038048888511,-0.2658063153941581
0.43897965743140144,-0.8578986071735427,-0.26703340647024815
0.4291416695696045,-0.8624910577036027,-0.2682286390755713
0.41925248288023187,-0.8669806085758571,-0.26939187061267705
0.4093132771945611,-0.8713667241635951,-0.27052296230200806
0.4093132771945611,-0.8713667241635951,-0.27052296230200806
0.40945425624924475,-0.874946344432946,-0.2584881165601288
0.4095306762138856,-0.8783880109773796,-0.2464125147207435
0.40954252503926636,-0.8816911811456549,-0.2342980607568956
0.4094898008571699,-0.8848553341234023,-0.2221466647674848
0.40937251198067454,-0.8878799710152415,-0.2099602426760991
0.4091906769028426,-0.890764614923442,-0.19774071592892972
0.4089443242938052,-0.893508811023117,-0.18549001119181416
0.4086334929962412,-0.8961121266339354,-0.17321006004645692
0.40825823201925354,-0.8985741512883432,-0.16090279868587495
0.40825823201925354,-0.8985741512883432,-0.16090279868587495
0.3991477933716985,-0.9026042595449502,-0.161203566020781
0.38999770644544984,-0.9065447100210888,-0.16148832063053079
0.380808880139924,-0.9103951113026479,-0.16175703422978646
0.37158222720261025,-0.9141550809203132,-0.1620096801266014
0.3623186641384051,-0.9178242453875566,-0.16224623322507092
0.353019111118574,-0.9214022402377378,-0.16246667002782558
0.3436844918893481,-0.924888710060306,-0.1626709686383651
0.33431573368016687,-0.928283308536105,-0.16285910876323323
0.324913767111574,-0.9315856984717723,-0.16303107171403383
0.324913767111574,-0.9315856984717723,-0.16303107171403383
0.2810125936787842,-0.9470577237880449,-0.1552855112601638
0.23648569222865484,-0.9604209448544645,-0.14719417806418864
0.1914322103808635,-0.9716456059162671,-0.1387750890192735
0.14595246828655292,-0.9807067131295133,-0.13004699082935395
0.10014773524642309,-0.987584090214637,-0.12102931826603235
0.05412000421536206,-0.9922624233827738,-0.1117421508933602
0.00797176469572125,-0.9947312954348245,-0.10220616835686779
-0.038194225475064625,-0.9949852089573316,-0.09244260433639774
-0.0842751689343581,-0.9930235985635166,-0.08247319926527626
-0.0842751689343581,-0.9930235985635166,-0.08247319926527626
-0.08816587795744912,-0.9927027969555173,-0.08226745942768636
-0.09205523955383621,-0.9923668240103901,-0.08206046230809277
-0.09594319428295357,-0.9920156848627627,-0.08185221107000337
-0.09982968272573622,-0.9916493848790445,-0.08164270889609244
-0.10371464548552833,-0.9912679296573473,-0.0814319589881523
-0.10759802318899081,-0.9908713250273975,-0.0812199645670441
-0.1114797564870088,-0.9904595770504473,-0.08100672887264874
-0.11535978605559863,-0.9900326920191838,-0.08079225516381731
-0.11923805259681453,-0.9895906764576303,-0.08057654671832135
-0.11923805259681453,-0.9895906764576303,-0.08057654671832135
-0.13702942985914648,-0.9877444572400741,-0.0747249793843375
-0.15477227369947227,-0.9855483962503766,-0.06884694577254319
-0.17246029991352593,-0.9830032712948444,-0.06294452777940507
-0.19008724371248373,-0.9801099838121223,-0.05701981593791018
-0.20764686194184268,-0.976869558553919,-0.05107490867713586
-0.22513293529263617,-0.9732831432220579,-0.04511191157902295
-0.24253927050420476,-0.9693520080619821,-0.03913293663261557
-0.2598597025577397,-0.9650775454128543,-0.03314010148603161
-0.27708809685982533,-0.9604612692144157,-0.02713552869642894
-0.27708809685982533,-0.9604612692144157,-0.02713552869642894
-0.2807400496714817,-0.9594790705845045,-0.02418548367823148
-0.28438554427191143,-0.9584747998686458,-0.021234882291384816
-0.2880244967992851,-0.9574484801693229,-0.018283792412228737
-0.2916568235422688,-0.9564001350962393,-0.015332281928340416
-0.29528244094194944,-0.9553297887657761,-0.012380418736972714
-0.29890126559375785,-0.9542374658004361,-0.009428270743492277
-0.30251321424938615,-0.9531231913282779,-0.006475905859817395
-0.3061182038187039,-0.9519869909823376,-0.003523392002855733
-0.3097161513716694,-0.9508288909000404,-0.0005707970929420096
-0.3097161513716694,-0.9508288909000404,-0.0005707970929420096
-0.2829170705196504,-0.959136990092003,-0.0037637010817865805
-0.25589238879964893,-0.9666802639693198,-0.0069536038581934625
-0.22866365595994192,-0.9734526974508536,-0.010137961762164287
-0.201252584461186,-0.9794488901312176,-0.013314235555236755
-0.17368103216268616,-0.9846640605871103,-0.016479892445298506
-0.14597098489272345,-0.9890940501900709,-0.01963240810626054
-0.11814453891683752,-0.9927353264226105,-0.022769268690979824
-0.09022388331804668,-0.9955849856950758,-0.025887972835825838
-0.06223128230305333,-0.9976407556610012,-0.028986033655292637
-0.06223128230305333,-0.9976407556610012,-0.028986033655292637
-0.067879842509219,-0.9973434059141157,-0.026428349561723664
-0.07352578687081204,-0.997007622145598,-0.023869647014778714
-0.07916889781347802,-0.9966334172953446,-0.021310024617635447
-0.08480895787205217,-0.9962208057838623,-0.018749581008919228
-0.09044574969893991,-0.9957698035117126,-0.01618841485890198
-0.09607905607249242,-0.9952804278588974,-0.013626624865699728
-0.10170865990537784,-0.9947526976841919,-0.011064309751469204
-0.10733434425294672,-0.9941866333244154,-0.008501568258603372
-0.11295589232159259,-0.9935822565936492,-0.00593849914592633
-0.11295589232159259,-0.9935822565936492,-0.00593849914592633
-0.12587356856224668,-0.9920462766506226,-0.00017239792111922812
-0.13876575873875419,-0.9903094336087589,0.005593738209701313
-0.15162985252402592,-0.9883720791327775,0.011358741756672367
-0.16446324527974782,-0.9862346054856529,0.017121445459249214
-0.17726333858375137,-0.9838974454491922,0.022880682522544764
-0.19002754075612507,-0.9813610722364089,0.028635286853574526
-0.2027532673839611,-0.9786259993957078,0.03438409329735962
-0.2154379418446305,-0.9756927807069068,0.0401259378728398
-0.22807899582748092,-0.9725620100691105,0.04585965800854881
-0.22807899582748092,-0.9725620100691105,0.04585965800854881
-0.21224659715426059,-0.9763685261332343,0.040692544438199474
-0.19635225357411587,-0.9798900856501808,0.035513554607351554
-0.18040060390645263,-0.983125660840568,0.030324200022183896
-0.16439630369565744,-0.9860743073905331,0.025125995213864903
-0.14834402385236095,-0.9887351647273342,0.019920457296531344
-0.132248449290216,-0.9911074562705113,0.014709105524513322
-0.11611427755858998,-0.993190489658534,0.009493460848934668
-0.0999462174715679,-0.994983656950869,0.004275045473818032
-0.08374898773366934,-0.9964864348054114,-0.0009446175881756974
-0.08374898773366934,-0.9964864348054114,-0.0009446175881756974
-0.04950829163288274,-0.9987736501165437,-0.0003534012885058768
-0.01520927445957862,-0.9998843039153346,0.000238231320058777
0.01910765933272887,-0.9998170878447666,0.0008295832906608825
0.05340208418463817,-0.9985720810857855,0.0014199580070363084
0.08763360105241796,-0.9961507502640228,0.0020086600041324203
0.12176188499832977,-0.9925559477221014,0.0025949957873701995
0.1557467326936533,-0.9877919081595604,0.003178274649585131
0.1895481097784546,-0.9818642436443511,0.0037578094846844926
0.2231261980223094,-0.9747799370017871,0.004332917597062568
0.2231261980223094,-0.9747799370017871,0.004332917597062568
0.22861375745660883,-0.9735117440660257,0.0032609917352795148
0.23409380220880577,-0.9722115511694522,0.002188958682588521
0.239566152146284,-0.9708794010502482,0.0011168536774095474
0.245030627389361,-0.96951533749705,4.471196052768193e-05
0.25048704831720037,-0.968119405347509,-0.0010274312260652495
0.2559352355737163,-0.9666916504868178,-0.002099540640329115
0.26137501007346925,-0.9652321198462026,-0.0031715810413338943
0.2668061930075522,-0.9637408614013796,-0.004243517190418091
0.2722286058494687,-0.962217924170979,-0.005315313852347013
0.2722286058494687,-0.962217924170979,-0.005315313852347013
0.2624021997534465,-0.96495547601659,0.002452523221232587
0.25253265690331267,-0.9675343971527917,0.01021995712025326
0.24262159977038644,-0.969954263626252,0.017985710942743552
0.23267065765059153,-0.9722146776309114,0.025748508062922705
0.22268146639661474,-0.9743152675733794,0.033507072341067416
0.21265566814898396,-0.9762556881340211,0.041260128333298625
0.20259491106611488,-0.9780356203237248,0.04900640150125401
0.19250084905336665,-0.9796547715363411,0.056744618421611444
0.18237514149115408,-0.9811128755967857,0.0644735069954295
0.18237514149115408,-0.9811128755967857,0.0644735069954295
0.16942659410429017,-0.9833016220389784,0.06642702240606754
0.1564481816014765,-0.9853170402199789,0.06836882861168471
0.14344219170971534,-0.9871587748785724,0.07029858332677506
0.13041091701712257,-0.9888265013690357,0.07221594639016952
0.11735665456880923,-0.9903199257183639,0.07412057982499672
0.1042817054619775,-0.9916387846780886,0.07601214789825866
0.09118837444030214,-0.9927828457706824,0.07789031718001108
0.07807896948766965,-0.9937519073305368,0.07975475660213759
0.06495580142134584,-0.9945457985395103,0.08160513751670768
0.06495580142134584,-0.9945457985395103,0.08160513751670768
0.07232614281813181,-0.9941435875331687,0.0802960548952116
0.07969241967350005,-0.9936855082386913,0.07898245984393448
0.08705421802181926,-0.9931715863989458,0.07766442618350722
0.09441112414913858,-0.9926018508950044,0.07634202798399894
0.10176272461643728,-0.9919763337445235,0.07501533956075467
0.10910860628285884,-0.9912950700999423,0.07368443547021875
0.11644835632892875,-0.9905580982465091,0.07234939050574515
0.1237815622797534,-0.9897654596001276,0.07101027969339416
0.13110781202820038,-0.9889171987050321,0.06966717828771615
0.13110781202820038,-0.9889171987050321,0.06966717828771615
0.1318821094438765,-0.9888128024795902,0.06968752299439937
0.13265632629950222,-0.9887078022388692,0.06970782513253115
0.13343046212214815,-0.9886021980470089,0.06972808468970997
0.13420451643893408,-0.988495989968517,0.06974830165356029
0.13497848877702978,-0.9883891780682709,0.06976847601173258
0.13575237866365514,-0.9882817624115166,0.06978860775190339
0.13652618562608015,-0.9881737430638685,0.06980869686177527
0.13729990919162577,-0.9880651200913103,0.06982874332907678
0.1380735488876637,-0.9879558935601946,0.06984874714156257
0.1380735488876637,-0.9879558935601946,0.06984874714156257
0.14309329014734498,-0.9868173935647699,0.0756025268945727
0.1481045030517986,-0.9856200792862405,0.08135180073955041
0.15310688893290594,-0.9843640220844969,0.08709622601997
0.1581001496486385,-0.9830492968205056,0.0928354603682801
0.16308398760082746,-0.9816759818518476,0.09856916172630865
0.1680581057529002,-0.9802441590280481,0.10429698836564968
0.17302220764758414,-0.978753913685699,0.11001859890803023
0.17797599742457507,-0.9772053346433721,0.11573365234565651
0.18291917983817071,-0.9755985141963258,0.12144180806153795
0.18291917983817071,-0.9755985141963258,0.12144180806153795
0.17842686610899602,-0.9761549920169266,0.12363367264204185
0.17393003910426266,-0.9766867781721799,0.1258224099309829
0.16942881257040263,-0.9771938592106498,0.1280079645646441
0.16492330036513345,-0.9776762223058133,0.1301902812598133
0.16041361645457777,-0.9781338552563819,0.13236930481518128
0.15589987491038082,-0.9785667464866123,0.13454498011273824
0.15138218990682495,-0.9789748850465986,0.1367172521191679
0.14686067571794162,-0.9793582606125493,0.1388860658872398
0.1423354467146208,-0.979716863487048,0.14105136655719883
0.1423354467146208,-0.979716863487048,0.14105136655719883
0.14338521850523608,-0.9800485690468479,0.1376425857917331
0.144433150400286,-0.9803676987844337,0.13423203881922144
0.14547922895288068,-0.9806742486047857,0.1308197694032423
0.14652344073991203,-0.9809682145743063,0.12740582132947617
0.14756577236222593,-0.9812495929208727,0.12399023840514375
0.14860621044479422,-0.9815183800338844,0.12057306445844401
0.14964474163688637,-0.981774572464309,0.11715434333799159
0.1506813526122409,-0.9820181669247277,0.11373411891225413
0.1517160300692359,-0.9822491602893757,0.11031243506898958
0.1517160300692359,-0.9822491602893757,0.11031243506898958
0.1586758911153374,-0.9810384010024991,0.11129068845692731
0.16562768149567392,-0.9797777435680121,0.11226328131292809
0.17257104762422668,-0.978467252106209,0.11323016416840653
0.1795056363434561,-0.9771069932720715,0.11419128784520269
0.1864310949422641,-0.975697036251878,0.11514660345808321
0.1933470711739344,-0.9742374527596851,0.11609606241722799
0.20025321327404816,-0.9727283170336801,0.11703961643070139
0.20714916997837618,-0.9711697058324053,0.11797721750690865
0.2140345905407444,-0.9695616984308526,0.11890881795703663
0.2140345905407444,-0.9695616984308526,0.11890881795703663
0.21102189105162145,-0.9698677777459654,0.12176311094540686
0.20800553728982255,-0.9701570618304896,0.12461529535818314
0.20498558148964,-0.9704295456748834,0.1274653218039989
0.20196207594774268,-0.9706852245605356,0.13031314092885718
0.19893507302227037,-0.9709240940598469,0.13315870341698532
0.19590462513192736,-0.971146150036307,0.13600195999168888
0.19287078475507435,-0.9713513886445656,0.138842861416205
0.1898336044288198,-0.971539806330499,0.14168135849455493
0.18679313674811035,-0.9717113998312722,0.14451740207239616
0.18679313674811035,-0.9717113998312722,0.14451740207239616
0.18302022081802666,-0.9718942101256074,0.14807174982435325
0.17924238133247308,-0.9720508748113698,0.15162211419419808
0.1754597199217623,-0.9721813896740127,0.15516839967108587
0.17167233834592485,-0.972285751202464,0.1587105108539009
0.167880338491972,-0.972363956589221,0.1622483524538231
0.1640838223711543,-0.9724160037304258,0.16578182929689148
0.1602828921162177,-0.9724418912259214,0.16931084632656435
0.15647764997865593,-0.9724416183792907,0.17283530860627677
0.15266819832595954,-0.972415185197873,0.1763551213219941
0.15266819832595954,-0.972415185197873,0.1763551213219941
0.1565441216133021,-0.9716623690320257,0.1771049931407772
0.160417516427974,-0.9708938587492748,0.17785200439136792
0.16428832020759468,-0.9701096667624616,0.1785961430081742
0.1681564704316333,-0.9693098057377142,0.179337396972002
0.17202190462241884,-0.9684942885942454,0.18007575431024986
0.1758845603461493,-0.9676631285041422,0.18081120309710197
0.17974437521389974,-0.9668163388921536,0.18154373145372105
0.18360128688263044,-0.9659539334354742,0.18227332754844
0.18745523305619344,-0.9650759260635229,0.18299997959695305
0.18745523305619344,-0.9650759260635229,0.18299997959695305
0.1852082506744088,-0.9650984371666875,0.18515644860643163
0.18295947181053016,-0.9651115870126996,0.18731112163628558
0.18070891827725194,-0.9651153754740089,0.18946397778662805
0.1784566119044823,-0.9651098025138677,0.19161499617519526
0.1762025745391318,-0.9650948681863324,0.19376415593754948
0.17394682804490114,-0.9650705726362633,0.19591143622728124
0.17168939430206923,-0.9650369160993221,0.19805681621621157
0.169430295207281,-0.9649938989019704,0.20020027509459404
0.16716955267333491,-0.964941521461466,0.20234179207131656
0.16716955267333491,-0.964941521461466,0.20234179207131656
0.16858922970610365,-0.9636739179485454,0.2071478976306702
0.1700044018741255,-0.9623805641509354,0.21194846800095482
0.17141503136265257,-0.9610614946282813,0.21674337490635895
0.17282108047832181,-0.9597167446273767,0.22153249022240457
0.174222511650162,-0.9583463500812218,0.22631568597937016
0.17561928743059776,-0.9569503476080642,0.2310928343657106
0.17701137049645033,-0.9555287745104191,0.23586380773147236
0.1783987236499346,-0.954081668774073,0.2406284785917041
0.17978130981965326,-0.9526090690670692,0.2453867196298636
0.17978130981965326,-0.9526090690670692,0.2453867196298636
0.18464161219779276,-0.9520019142670377,0.24413076470797268
0.18949719354860528,-0.9513704181118854,0.24286856770447393
0.19434792972167872,-0.9507145967480843,0.2416001608919763
0.19919369669048542,-0.9500344669440677,0.24032557670186488
0.20403437055555323,-0.9493300460898019,0.23904484772347157
0.20886982754763367,-0.9486013521963411,0.23775800670324196
0.21369994403086617,-0.9478484038953673,0.23646508654389803
0.2185245965059397,-0.9470712204387136,0.23516612030359674
0.22334366161325014,-0.9462698216978721,0.2338611411950849
0.22334366161325014,-0.9462698216978721,0.2338611411950849
0.22219266610973729,-0.9464520608761657,0.23421980187488312
0.22104134028588573,-0.9466328930216772,0.23457811435433065
0.21988968585330182,-0.946812317865574,0.23493607810074607
0.2187377045240801,-0.9469903351411161,0.2352936925819664
0.21758539801080132,-0.9471669445836565,0.23565095726634802
